Date,Adj Close
8/4/2018,7032.850098
8/5/2018,7068.47998
8/6/2018,6951.799805
8/7/2018,6753.120117
8/8/2018,6305.799805
8/9/2018,6568.22998
8/10/2018,6184.709961
8/11/2018,6295.72998
8/12/2018,6322.689941
8/13/2018,6297.569824
8/14/2018,6199.709961
8/15/2018,6308.52002
8/16/2018,6334.72998
8/17/2018,6580.629883
8/18/2018,6423.759766
8/19/2018,6506.069824
8/20/2018,6308.529785
8/21/2018,6488.759766
8/22/2018,6376.709961
8/23/2018,6534.879883
8/24/2018,6719.959961
8/25/2018,6763.189941
8/26/2018,6707.259766
8/27/2018,6884.640137
8/28/2018,7096.279785
8/29/2018,7047.160156
8/30/2018,6978.22998
8/31/2018,7037.580078
9/1/2018,7193.25
9/2/2018,7272.720215
9/3/2018,7260.060059
9/4/2018,7361.660156
9/5/2018,6792.830078
9/6/2018,6529.169922
9/7/2018,6467.069824
9/8/2018,6225.97998
9/9/2018,6300.859863
9/10/2018,6329.700195
9/11/2018,6321.200195
9/12/2018,6351.799805
9/13/2018,6517.310059
9/14/2018,6512.709961
9/15/2018,6543.200195
9/16/2018,6517.180176
9/17/2018,6281.200195
9/18/2018,6371.299805
9/19/2018,6398.540039
9/20/2018,6519.669922
9/21/2018,6734.950195
9/22/2018,6721.97998
9/23/2018,6710.629883
9/24/2018,6595.410156
9/25/2018,6446.470215
9/26/2018,6495
9/27/2018,6676.75
9/28/2018,6644.129883
9/29/2018,6601.959961
9/30/2018,6625.560059
10/1/2018,6589.620117
10/2/2018,6556.100098
10/3/2018,6502.589844
10/4/2018,6576.689941
10/5/2018,6622.47998
10/6/2018,6588.310059
10/7/2018,6602.950195
10/8/2018,6652.22998
10/9/2018,6642.640137
10/10/2018,6585.529785
10/11/2018,6256.240234
10/12/2018,6274.580078
10/13/2018,6285.990234
10/14/2018,6290.930176
10/15/2018,6596.540039
10/16/2018,6596.109863
10/17/2018,6544.430176
10/18/2018,6476.709961
10/19/2018,6465.410156
10/20/2018,6489.189941
10/21/2018,6482.350098
10/22/2018,6487.160156
10/23/2018,6475.740234
10/24/2018,6495.839844
10/25/2018,6476.290039
10/26/2018,6474.75
10/27/2018,6480.379883
10/28/2018,6486.390137
10/29/2018,6332.629883
10/30/2018,6334.27002
10/31/2018,6317.609863
11/1/2018,6377.779785
11/2/2018,6388.439941
11/3/2018,6361.259766
11/4/2018,6376.129883
11/5/2018,6419.660156
11/6/2018,6461.009766
11/7/2018,6530.140137
11/8/2018,6453.720215
11/9/2018,6385.620117
11/10/2018,6409.220215
11/11/2018,6411.27002
11/12/2018,6371.27002
11/13/2018,6359.490234
11/14/2018,5738.350098
11/15/2018,5648.029785
11/16/2018,5575.549805
11/17/2018,5554.330078
11/18/2018,5623.540039
11/19/2018,4871.490234
11/20/2018,4451.870117
11/21/2018,4602.169922
11/22/2018,4365.939941
11/23/2018,4347.109863
11/24/2018,3880.76001
11/25/2018,4009.969971
11/26/2018,3779.129883
11/27/2018,3820.719971
11/28/2018,4257.419922
11/29/2018,4278.84668
11/30/2018,4017.268555
12/1/2018,4214.671875
12/2/2018,4139.87793
12/3/2018,3894.130859
12/4/2018,3956.893799
12/5/2018,3753.994873
12/6/2018,3521.101807
12/7/2018,3419.937256
12/8/2018,3476.114746
12/9/2018,3614.234375
12/10/2018,3502.656006
12/11/2018,3424.588135
12/12/2018,3486.950195
12/13/2018,3313.677246
12/14/2018,3242.484863
12/15/2018,3236.761719
12/16/2018,3252.839111
12/17/2018,3545.864746
12/18/2018,3696.059082
12/19/2018,3745.950684
12/20/2018,4134.441406
12/21/2018,3896.543701
12/22/2018,4014.182617
12/23/2018,3998.980225
12/24/2018,4078.599121
12/25/2018,3815.490723
12/26/2018,3857.297607
12/27/2018,3654.833496
12/28/2018,3923.918701
12/29/2018,3820.408691
12/30/2018,3865.952637
12/31/2018,3742.700439
1/1/2019,3843.52002
1/2/2019,3943.409424
1/3/2019,3836.741211
1/4/2019,3857.717529
1/5/2019,3845.19458
1/6/2019,4076.632568
1/7/2019,4025.248291
1/8/2019,4030.8479
1/9/2019,4035.296387
1/10/2019,3678.924561
1/11/2019,3687.365479
1/12/2019,3661.301025
1/13/2019,3552.953125
1/14/2019,3706.052246
1/15/2019,3630.675293
1/16/2019,3655.006836
1/17/2019,3678.563965
1/18/2019,3657.839355
1/19/2019,3728.568359
1/20/2019,3601.013672
1/21/2019,3576.032471
1/22/2019,3604.577148
1/23/2019,3585.123047
1/24/2019,3600.865479
1/25/2019,3599.765869
1/26/2019,3602.460449
1/27/2019,3583.96582
1/28/2019,3470.450439
1/29/2019,3448.116943
1/30/2019,3486.181641
1/31/2019,3457.792725
2/1/2019,3487.945313
2/2/2019,3521.060791
2/3/2019,3464.013428
2/4/2019,3459.154053
2/5/2019,3466.357422
2/6/2019,3413.767822
2/7/2019,3399.47168
2/8/2019,3666.780273
2/9/2019,3671.203613
2/10/2019,3690.188232
2/11/2019,3648.430664
2/12/2019,3653.528564
2/13/2019,3632.070557
2/14/2019,3616.880859
2/15/2019,3620.810791
2/16/2019,3629.787598
2/17/2019,3673.836182
2/18/2019,3915.714355
2/19/2019,3947.094482
2/20/2019,3999.820557
2/21/2019,3954.118164
2/22/2019,4005.526611
2/23/2019,4142.526855
2/24/2019,3810.42749
2/25/2019,3882.696289
2/26/2019,3854.35791
2/27/2019,3851.047363
2/28/2019,3854.7854
3/1/2019,3859.58374
3/2/2019,3864.415039
3/3/2019,3847.175781
3/4/2019,3761.557129
3/5/2019,3896.375
3/6/2019,3903.942627
3/7/2019,3911.484375
3/8/2019,3901.131592
3/9/2019,3963.313721
3/10/2019,3951.599854
3/11/2019,3905.227295
3/12/2019,3909.15625
3/13/2019,3906.717285
3/14/2019,3924.369141
3/15/2019,3960.911133
3/16/2019,4048.72583
3/17/2019,4025.229004
3/18/2019,4032.507324
3/19/2019,4071.190186
3/20/2019,4087.476318
3/21/2019,4029.326904
3/22/2019,4023.968262
3/23/2019,4035.826416
3/24/2019,4022.168213
3/25/2019,3963.070557
3/26/2019,3985.080811
3/27/2019,4087.066162
3/28/2019,4069.107178
3/29/2019,4098.374512
3/30/2019,4106.660156
3/31/2019,4105.404297
4/1/2019,4158.183105
4/2/2019,4879.87793
4/3/2019,4973.021973
4/4/2019,4922.798828
4/5/2019,5036.681152
4/6/2019,5059.817383
4/7/2019,5198.896973
4/8/2019,5289.770996
4/9/2019,5204.958496
4/10/2019,5324.551758
4/11/2019,5064.487793
4/12/2019,5089.539063
4/13/2019,5096.586426
4/14/2019,5167.722168
4/15/2019,5067.108398
4/16/2019,5235.55957
4/17/2019,5251.937988
4/18/2019,5298.385742
4/19/2019,5303.8125
4/20/2019,5337.88623
4/21/2019,5314.53125
4/22/2019,5399.365234
4/23/2019,5572.362305
4/24/2019,5464.866699
4/25/2019,5210.515625
4/26/2019,5279.348145
4/27/2019,5268.291016
4/28/2019,5285.13916
4/29/2019,5247.352539
4/30/2019,5350.726563
5/1/2019,5402.697266
5/2/2019,5505.283691
5/3/2019,5768.289551
5/4/2019,5831.16748
5/5/2019,5795.708496
5/6/2019,5746.807129
5/7/2019,5829.501465
5/8/2019,5982.45752
5/9/2019,6174.528809
5/10/2019,6378.849121
5/11/2019,7204.771484
5/12/2019,6972.371582
5/13/2019,7814.915039
5/14/2019,7994.416016
5/15/2019,8205.167969
5/16/2019,7884.90918
5/17/2019,7343.895508
5/18/2019,7271.208008
5/19/2019,8197.689453
5/20/2019,7978.309082
5/21/2019,7963.327637
5/22/2019,7680.066406
5/23/2019,7881.84668
5/24/2019,7987.371582
5/25/2019,8052.543945
5/26/2019,8673.21582
5/27/2019,8805.77832
5/28/2019,8719.961914
5/29/2019,8659.487305
5/30/2019,8319.472656
5/31/2019,8574.501953
6/1/2019,8564.016602
6/2/2019,8742.958008
6/3/2019,8208.995117
6/4/2019,7707.770996
6/5/2019,7824.231445
6/6/2019,7822.023438
6/7/2019,8043.951172
6/8/2019,7954.12793
6/9/2019,7688.077148
6/10/2019,8000.32959
6/11/2019,7927.714355
6/12/2019,8145.857422
6/13/2019,8230.923828
6/14/2019,8693.833008
6/15/2019,8838.375
6/16/2019,8994.488281
6/17/2019,9320.352539
6/18/2019,9081.762695
6/19/2019,9273.521484
6/20/2019,9527.160156
6/21/2019,10144.55664
6/22/2019,10701.69141
6/23/2019,10855.37109
6/24/2019,11011.10254
6/25/2019,11790.91699
6/26/2019,13016.23145
6/27/2019,11182.80664
6/28/2019,12407.33203
6/29/2019,11959.37109
6/30/2019,10817.15527
7/1/2019,10583.13477
7/2/2019,10801.67773
7/3/2019,11961.26953
7/4/2019,11215.4375
7/5/2019,10978.45996
7/6/2019,11208.55078
7/7/2019,11450.84668
7/8/2019,12285.95801
7/9/2019,12573.8125
7/10/2019,12156.5127
7/11/2019,11358.66211
7/12/2019,11815.98633
7/13/2019,11392.37891
7/14/2019,10256.05859
7/15/2019,10895.08984
7/16/2019,9477.641602
7/17/2019,9693.802734
7/18/2019,10666.48242
7/19/2019,10530.73242
7/20/2019,10767.13965
7/21/2019,10599.10547
7/22/2019,10343.10645
7/23/2019,9900.767578
7/24/2019,9811.925781
7/25/2019,9911.841797
7/26/2019,9870.303711
7/27/2019,9477.677734
7/28/2019,9552.860352
7/29/2019,9519.145508
7/30/2019,9607.423828
7/31/2019,10085.62793
8/1/2019,10399.66895
8/2/2019,10518.17481
8/3/2019,10821.72656
8/4/2019,10970.18457
8/5/2019,11805.65332
8/6/2019,11478.16895
8/7/2019,11941.96875
8/8/2019,11966.40723
8/9/2019,11862.93652
8/10/2019,11354.02441
8/11/2019,11523.5791
8/12/2019,11382.61621
8/13/2019,10895.83008
8/14/2019,10051.7041
8/15/2019,10311.5459
8/16/2019,10374.33887
8/17/2019,10231.74414
8/18/2019,10345.81055
8/19/2019,10916.05371
8/20/2019,10763.23242
8/21/2019,10138.04981
8/22/2019,10131.05566
8/23/2019,10407.96484
8/24/2019,10159.96094
8/25/2019,10138.51758
8/26/2019,10370.82031
8/27/2019,10185.5
8/28/2019,9754.422852
8/29/2019,9510.200195
8/30/2019,9598.173828
8/31/2019,9630.664063
9/1/2019,9757.970703
9/2/2019,10346.76074
9/3/2019,10623.54004
9/4/2019,10594.49316
9/5/2019,10575.5332
9/6/2019,10353.30273
9/7/2019,10517.25488
9/8/2019,10441.27637
9/9/2019,10334.97461
9/10/2019,10115.97559
9/11/2019,10178.37207
9/12/2019,10410.12695
9/13/2019,10360.54688
9/14/2019,10358.04883
9/15/2019,10347.71289
9/16/2019,10276.79395
9/17/2019,10241.27246
9/18/2019,10198.24805
9/19/2019,10266.41504
9/20/2019,10181.6416
9/21/2019,10019.7168
9/22/2019,10070.39258
9/23/2019,9729.324219
9/24/2019,8620.566406
9/25/2019,8486.993164
9/26/2019,8118.967773
9/27/2019,8251.845703
9/28/2019,8245.915039
9/29/2019,8104.185547
9/30/2019,8293.868164
10/1/2019,8343.276367
10/2/2019,8393.041992
10/3/2019,8259.992188
10/4/2019,8205.939453
10/5/2019,8151.500488
10/6/2019,7988.155762
10/7/2019,8245.623047
10/8/2019,8228.783203
10/9/2019,8595.740234
10/10/2019,8586.473633
10/11/2019,8321.756836
10/12/2019,8336.555664
10/13/2019,8321.005859
10/14/2019,8374.686523
10/15/2019,8205.369141
10/16/2019,8047.526855
10/17/2019,8103.911133
10/18/2019,7973.20752
10/19/2019,7988.560547
10/20/2019,8222.078125
10/21/2019,8243.720703
10/22/2019,8078.203125
10/23/2019,7514.671875
10/24/2019,7493.48877
10/25/2019,8660.700195
10/26/2019,9244.972656
10/27/2019,9551.714844
10/28/2019,9256.148438
10/29/2019,9427.6875
10/30/2019,9205.726563
10/31/2019,9199.584961
11/1/2019,9261.104492
11/2/2019,9324.717773
11/3/2019,9235.354492
11/4/2019,9412.612305
11/5/2019,9342.527344
11/6/2019,9360.879883
11/7/2019,9267.561523
11/8/2019,8804.880859
11/9/2019,8813.582031
11/10/2019,9055.526367
11/11/2019,8757.788086
11/12/2019,8815.662109
11/13/2019,8808.262695
11/14/2019,8708.094727
11/15/2019,8491.992188
11/16/2019,8550.760742
11/17/2019,8577.975586
11/18/2019,8309.286133
11/19/2019,8206.145508
11/20/2019,8027.268066
11/21/2019,7642.75
11/22/2019,7296.577637
11/23/2019,7397.796875
11/24/2019,7047.916992
11/25/2019,7146.133789
11/26/2019,7218.371094
11/27/2019,7531.663574
11/28/2019,7463.105957
11/29/2019,7761.243652
11/30/2019,7569.629883
12/1/2019,7424.29248
12/2/2019,7321.988281
12/3/2019,7320.145508
12/4/2019,7252.034668
12/5/2019,7448.307617
12/6/2019,7546.996582
12/7/2019,7556.237793
12/8/2019,7564.345215
12/9/2019,7400.899414
12/10/2019,7278.119629
12/11/2019,7217.427246
12/12/2019,7243.134277
12/13/2019,7269.68457
12/14/2019,7124.673828
12/15/2019,7152.301758
12/16/2019,6932.480469
12/17/2019,6640.515137
12/18/2019,7276.802734
12/19/2019,7202.844238
12/20/2019,7218.816406
12/21/2019,7191.158691
12/22/2019,7511.588867
12/23/2019,7355.628418
12/24/2019,7322.532227
12/25/2019,7275.155762
12/26/2019,7238.966797
12/27/2019,7290.088379
12/28/2019,7317.990234
12/29/2019,7422.652832
12/30/2019,7292.995117
12/31/2019,7193.599121
1/1/2020,7200.174316
1/2/2020,6985.470215
1/3/2020,7344.884277
1/4/2020,7410.656738
1/5/2020,7411.317383
1/6/2020,7769.219238
1/7/2020,8163.692383
1/8/2020,8079.862793
1/9/2020,7879.071289
1/10/2020,8166.554199
1/11/2020,8037.537598
1/12/2020,8192.494141
1/13/2020,8144.194336
1/14/2020,8827.764648
1/15/2020,8807.010742
1/16/2020,8723.786133
1/17/2020,8929.038086
1/18/2020,8942.808594
1/19/2020,8706.245117
1/20/2020,8657.642578
1/21/2020,8745.894531
1/22/2020,8680.875977
1/23/2020,8406.515625
1/24/2020,8445.43457
1/25/2020,8367.847656
1/26/2020,8596.830078
1/27/2020,8909.819336
1/28/2020,9358.589844
1/29/2020,9316.629883
1/30/2020,9508.993164
1/31/2020,9350.529297
2/1/2020,9392.875
2/2/2020,9344.365234
2/3/2020,9293.521484
2/4/2020,9180.962891
2/5/2020,9613.423828
2/6/2020,9729.801758
2/7/2020,9795.943359
2/8/2020,9865.119141
2/9/2020,10116.67383
2/10/2020,9856.611328
2/11/2020,10208.23633
2/12/2020,10326.05469
2/13/2020,10214.37988
2/14/2020,10312.11621
2/15/2020,9889.424805
2/16/2020,9934.433594
2/17/2020,9690.142578
2/18/2020,10141.99609
2/19/2020,9633.386719
2/20/2020,9608.475586
2/21/2020,9686.441406
2/22/2020,9663.181641
2/23/2020,9924.515625
2/24/2020,9650.174805
2/25/2020,9341.705078
2/26/2020,8820.522461
2/27/2020,8784.494141
2/28/2020,8672.455078
2/29/2020,8599.508789
3/1/2020,8562.454102
3/2/2020,8869.669922
3/3/2020,8787.786133
3/4/2020,8755.246094
3/5/2020,9078.762695
3/6/2020,9122.545898
3/7/2020,8909.954102
3/8/2020,8108.116211
3/9/2020,7923.644531
3/10/2020,7909.729492
3/11/2020,7911.430176
3/12/2020,4970.788086
3/13/2020,5563.707031
3/14/2020,5200.366211
3/15/2020,5392.314941
3/16/2020,5014.47998
3/17/2020,5225.629395
3/18/2020,5238.438477
3/19/2020,6191.192871
3/20/2020,6198.77832
3/21/2020,6185.066406
3/22/2020,5830.254883
3/23/2020,6416.314941
3/24/2020,6734.803711
3/25/2020,6681.062988
3/26/2020,6716.44043
3/27/2020,6469.79834
3/28/2020,6242.193848
3/29/2020,5922.042969
3/30/2020,6429.841797
3/31/2020,6438.644531
4/1/2020,6606.776367
4/2/2020,6793.624512
4/3/2020,6733.387207
4/4/2020,6867.527344
4/5/2020,6791.129395
4/6/2020,7271.78125
4/7/2020,7176.414551
4/8/2020,7334.098633
4/9/2020,7302.089355
4/10/2020,6865.493164
4/11/2020,6859.083008
4/12/2020,6971.091797
4/13/2020,6845.037598
4/14/2020,6842.427734
4/15/2020,6642.109863
4/16/2020,7116.804199
4/17/2020,7096.18457
4/18/2020,7257.665039
4/19/2020,7189.424805
4/20/2020,6881.958496
4/21/2020,6880.323242
4/22/2020,7117.20752
4/23/2020,7429.724609
4/24/2020,7550.900879
4/25/2020,7569.936035
4/26/2020,7679.867188
4/27/2020,7795.601074
4/28/2020,7807.058594
4/29/2020,8801.038086
4/30/2020,8658.553711
5/1/2020,8864.766602
5/2/2020,8988.59668
5/3/2020,8897.46875
5/4/2020,8912.654297
5/5/2020,9003.070313
5/6/2020,9268.761719
5/7/2020,9951.518555
5/8/2020,9842.666016
5/9/2020,9593.896484
5/10/2020,8756.430664
5/11/2020,8601.795898
5/12/2020,8804.477539
5/13/2020,9269.987305
5/14/2020,9733.72168
5/15/2020,9328.197266
5/16/2020,9377.013672
5/17/2020,9670.739258
5/18/2020,9726.575195
5/19/2020,9729.038086
5/20/2020,9522.981445
5/21/2020,9081.761719
5/22/2020,9182.577148
5/23/2020,9209.287109
5/24/2020,8790.368164
5/25/2020,8906.93457
5/26/2020,8835.052734
5/27/2020,9181.017578
5/28/2020,9525.750977
5/29/2020,9439.124023
5/30/2020,9700.414063
5/31/2020,9461.058594
6/1/2020,10167.26856
6/2/2020,9529.803711
6/3/2020,9656.717773
6/4/2020,9800.636719
6/5/2020,9665.533203
6/6/2020,9653.679688
6/7/2020,9758.852539
6/8/2020,9771.489258
6/9/2020,9795.700195
6/10/2020,9870.094727
6/11/2020,9321.78125
6/12/2020,9480.84375
6/13/2020,9475.277344
6/14/2020,9386.788086
6/15/2020,9450.702148
6/16/2020,9538.024414
6/17/2020,9480.254883
6/18/2020,9411.84082
6/19/2020,9288.018555
6/20/2020,9332.34082
6/21/2020,9303.629883
6/22/2020,9648.717773
6/23/2020,9629.658203
6/24/2020,9313.610352
6/25/2020,9264.813477
6/26/2020,9162.917969
6/27/2020,9045.390625
6/28/2020,9143.582031
6/29/2020,9190.854492
6/30/2020,9137.993164
7/1/2020,9228.325195
7/2/2020,9123.410156
7/3/2020,9087.303711
7/4/2020,9132.488281
7/5/2020,9073.942383
7/6/2020,9375.474609
7/7/2020,9252.277344
7/8/2020,9428.333008
7/9/2020,9277.967773
7/10/2020,9278.807617
7/11/2020,9240.34668
7/12/2020,9276.5
7/13/2020,9243.614258
7/14/2020,9243.213867
7/15/2020,9192.836914
7/16/2020,9132.227539
7/17/2020,9151.392578
7/18/2020,9159.040039
7/19/2020,9185.817383
7/20/2020,9164.231445
7/21/2020,9374.887695
7/22/2020,9525.363281
7/23/2020,9581.072266
7/24/2020,9536.892578
7/25/2020,9677.113281
7/26/2020,9905.166992
7/27/2020,10990.87305
7/28/2020,10912.82324
7/29/2020,11100.46777
7/30/2020,11111.21387
7/31/2020,11323.4668
8/1/2020,11759.59277
8/2/2020,11053.61426
8/3/2020,11246.34863
8/4/2020,11205.89258
8/5/2020,11747.02246
8/6/2020,11779.77344
8/7/2020,11601.47266
8/8/2020,11754.0459
8/9/2020,11675.73926
8/10/2020,11878.11133
8/11/2020,11410.52539
8/12/2020,11584.93457
8/13/2020,11784.1377
8/14/2020,11768.87109
8/15/2020,11865.69824
8/16/2020,11892.80371
8/17/2020,12254.40234
8/18/2020,11991.2334
8/19/2020,11758.2832
8/20/2020,11878.37207
8/21/2020,11592.48926
8/22/2020,11681.8252
8/23/2020,11664.84766
8/24/2020,11774.5957
8/25/2020,11366.13477
8/26/2020,11488.36328
8/27/2020,11323.39746
8/28/2020,11542.5
8/29/2020,11506.86523
8/30/2020,11711.50586
8/31/2020,11680.82031
9/1/2020,11970.47852
9/2/2020,11414.03418
9/3/2020,10245.29688
9/4/2020,10511.81348
9/5/2020,10169.56738
9/6/2020,10280.35156
9/7/2020,10369.56348
9/8/2020,10131.5166
9/9/2020,10242.34766
9/10/2020,10363.13867
9/11/2020,10400.91504
9/12/2020,10442.1709
9/13/2020,10323.75586
9/14/2020,10680.83789
9/15/2020,10796.95117
9/16/2020,10974.90527
9/17/2020,10948.99023
9/18/2020,10944.58594
9/19/2020,11094.34668
9/20/2020,10938.27148
9/21/2020,10462.25977
9/22/2020,10538.45996
9/23/2020,10246.18652
9/24/2020,10760.06641
9/25/2020,10692.7168
9/26/2020,10750.72363
9/27/2020,10775.26953
9/28/2020,10709.65234
9/29/2020,10844.64063
9/30/2020,10784.49121
10/1/2020,10619.45215
10/2/2020,10575.97461
10/3/2020,10549.3291
10/4/2020,10669.58301
10/5/2020,10793.33984
10/6/2020,10604.40625
10/7/2020,10668.96875
10/8/2020,10915.68555
10/9/2020,11064.45801
10/10/2020,11296.36133
10/11/2020,11384.18164
10/12/2020,11555.36328
10/13/2020,11425.89941
10/14/2020,11429.50684
10/15/2020,11495.34961
10/16/2020,11322.12305
10/17/2020,11358.10156
10/18/2020,11483.35938
10/19/2020,11742.03711
10/20/2020,11916.33496
10/21/2020,12823.68945
10/22/2020,12965.8916
10/23/2020,12931.53906
10/24/2020,13108.0625
10/25/2020,13031.17383
10/26/2020,13075.24805
10/27/2020,13654.21875
10/28/2020,13271.28516
10/29/2020,13437.88281
10/30/2020,13546.52246
10/31/2020,13780.99512
11/1/2020,13737.10938
11/2/2020,13550.48926
11/3/2020,13950.30078
11/4/2020,14133.70703
11/5/2020,15579.84863
11/6/2020,15565.88086
11/7/2020,14833.75391
11/8/2020,15479.56738
11/9/2020,15332.31543
11/10/2020,15290.90234
11/11/2020,15701.33984
11/12/2020,16276.34375
11/13/2020,16317.80859
11/14/2020,16068.13867
11/15/2020,15955.58789
11/16/2020,16716.11133
11/17/2020,17645.40625
11/18/2020,17804.00586
11/19/2020,17817.08984
11/20/2020,18621.31445
11/21/2020,18642.23242
11/22/2020,18370.00195
11/23/2020,18364.12109
11/24/2020,19107.46484
11/25/2020,18732.12109
11/26/2020,17150.62305
11/27/2020,17108.40234
11/28/2020,17717.41406
11/29/2020,18177.48438
11/30/2020,19625.83594
12/1/2020,18802.99805
12/2/2020,19201.0918
12/3/2020,19445.39844
12/4/2020,18699.76563
12/5/2020,19154.23047
12/6/2020,19345.12109
12/7/2020,19191.63086
12/8/2020,18321.14453
12/9/2020,18553.91602
12/10/2020,18264.99219
12/11/2020,18058.9043
12/12/2020,18803.65625
12/13/2020,19142.38281
12/14/2020,19246.64453
12/15/2020,19417.07617
12/16/2020,21310.59766
12/17/2020,22805.16211
12/18/2020,23137.96094
12/19/2020,23869.83203
12/20/2020,23477.29492
12/21/2020,22803.08203
12/22/2020,23783.0293
12/23/2020,23241.3457
12/24/2020,23735.94922
12/25/2020,24664.79102
12/26/2020,26437.03711
12/27/2020,26272.29492
12/28/2020,27084.80859
12/29/2020,27362.4375
12/30/2020,28840.95313
12/31/2020,29001.7207
1/1/2021,29374.15234
1/2/2021,32127.26758
1/3/2021,32782.02344
1/4/2021,31971.91406
1/5/2021,33992.42969
1/6/2021,36824.36328
1/7/2021,39371.04297
1/8/2021,40797.60938
1/9/2021,40254.54688
1/10/2021,38356.44141
1/11/2021,35566.65625
1/12/2021,33922.96094
1/13/2021,37316.35938
1/14/2021,39187.32813
1/15/2021,36825.36719
1/16/2021,36178.14063
1/17/2021,35791.27734
1/18/2021,36630.07422
1/19/2021,36069.80469
1/20/2021,35547.75
1/21/2021,30825.69922
1/22/2021,33005.76172
1/23/2021,32067.64258
1/24/2021,32289.37891
1/25/2021,32366.39258
1/26/2021,32569.84961
1/27/2021,30432.54688
